# init_date: 2026-05-01
# valid_start: 2026-08-01
# valid_end: 2026-08-31
# forecast_source: seas5_operational_2026
# forecast_system_version: SEAS5
# n_ensemble_members: 25
# observation_dataset: chirps_obs
# climatology_period: obs_1993_2025
# index_definition: Rainfall total (mm): ensemble mean/median/sd/quantiles, anomaly vs. climatology
# bias_correction_method: QDM (applied upstream by data provider, prior to ingestion)
# processing_date: 2026-07-18T22:29:51.774883+00:00
# software_version: 0.1.0-phase1
# spatial_resolution_deg: 0.25
lat,lon,spatial_ref,clim_year,median
3.375,36.625,0,2026,
3.375,36.875,0,2026,
3.375,37.125,0,2026,
3.375,37.375,0,2026,
3.375,37.625,0,2026,
3.375,37.875,0,2026,
3.375,38.125,0,2026,
3.375,38.375,0,2026,
3.375,38.625,0,2026,
3.375,38.875,0,2026,
3.375,39.125,0,2026,1.1478596
3.375,39.375,0,2026,1.1612086
3.375,39.625,0,2026,1.4729055
3.375,39.875,0,2026,
3.375,40.125,0,2026,
3.375,40.375,0,2026,
3.375,40.625,0,2026,
3.375,40.875,0,2026,
3.375,41.125,0,2026,
3.375,41.375,0,2026,
3.375,41.625,0,2026,
3.375,41.875,0,2026,
3.375,42.125,0,2026,
3.375,42.375,0,2026,
3.375,42.625,0,2026,
3.375,42.875,0,2026,
3.375,43.125,0,2026,
3.375,43.375,0,2026,
3.375,43.625,0,2026,
3.375,43.875,0,2026,
3.375,44.125,0,2026,
3.375,44.375,0,2026,
3.375,44.625,0,2026,
3.375,44.875,0,2026,
3.375,45.125,0,2026,
3.375,45.375,0,2026,
3.375,45.625,0,2026,
3.375,45.875,0,2026,
3.375,46.125,0,2026,
3.375,46.375,0,2026,
3.375,46.625,0,2026,
3.375,46.875,0,2026,
3.375,47.125,0,2026,
3.375,47.375,0,2026,
3.375,47.625,0,2026,
3.375,47.875,0,2026,
3.625,33.125,0,2026,
3.625,33.375,0,2026,
3.625,33.625,0,2026,
3.625,33.875,0,2026,
3.625,34.125,0,2026,
3.625,34.375,0,2026,
3.625,34.625,0,2026,
3.625,34.875,0,2026,
3.625,35.125,0,2026,
3.625,35.375,0,2026,
3.625,35.625,0,2026,
3.625,35.875,0,2026,
3.625,36.125,0,2026,
3.625,36.375,0,2026,
3.625,36.625,0,2026,
3.625,36.875,0,2026,
3.625,37.125,0,2026,
3.625,37.375,0,2026,
3.625,37.625,0,2026,
3.625,37.875,0,2026,0.10718402
3.625,38.125,0,2026,0.0
3.625,38.375,0,2026,0.0
3.625,38.625,0,2026,0.62760144
3.625,38.875,0,2026,0.82726055
3.625,39.125,0,2026,1.2146463
3.625,39.375,0,2026,0.8879925
3.625,39.625,0,2026,0.7695235
3.625,39.875,0,2026,0.17748182
3.625,40.125,0,2026,
3.625,40.375,0,2026,
3.625,40.625,0,2026,
3.625,40.875,0,2026,
3.625,41.125,0,2026,
3.625,41.375,0,2026,
3.625,41.625,0,2026,
3.625,41.875,0,2026,
3.625,42.125,0,2026,
3.625,42.375,0,2026,
3.625,42.625,0,2026,
3.625,42.875,0,2026,
3.625,43.125,0,2026,
3.625,43.375,0,2026,
3.625,43.625,0,2026,
3.625,43.875,0,2026,
3.625,44.125,0,2026,
3.625,44.375,0,2026,
3.625,44.625,0,2026,
3.625,44.875,0,2026,
3.625,45.125,0,2026,
3.625,45.375,0,2026,
3.625,45.625,0,2026,
3.625,45.875,0,2026,
3.625,46.125,0,2026,
3.625,46.375,0,2026,
3.625,46.625,0,2026,
3.625,46.875,0,2026,
3.625,47.125,0,2026,
3.625,47.375,0,2026,
3.625,47.625,0,2026,
3.625,47.875,0,2026,
3.875,33.125,0,2026,
3.875,33.375,0,2026,
3.875,33.625,0,2026,
3.875,33.875,0,2026,
3.875,34.125,0,2026,
3.875,34.375,0,2026,
3.875,34.625,0,2026,
3.875,34.875,0,2026,
3.875,35.125,0,2026,
3.875,35.375,0,2026,
3.875,35.625,0,2026,
3.875,35.875,0,2026,
3.875,36.125,0,2026,
3.875,36.375,0,2026,
3.875,36.625,0,2026,
3.875,36.875,0,2026,
3.875,37.125,0,2026,
3.875,37.375,0,2026,
3.875,37.625,0,2026,0.03308958
3.875,37.875,0,2026,0.013887713
3.875,38.125,0,2026,0.12996185
3.875,38.375,0,2026,0.07616806
3.875,38.625,0,2026,0.051466454
3.875,38.875,0,2026,0.4591202
3.875,39.125,0,2026,0.38317046
3.875,39.375,0,2026,0.030707771
3.875,39.625,0,2026,0.2763664
3.875,39.875,0,2026,0.045529917
3.875,40.125,0,2026,0.16422811
3.875,40.375,0,2026,
3.875,40.625,0,2026,
3.875,40.875,0,2026,
3.875,41.125,0,2026,0.0
3.875,41.375,0,2026,0.07144817
3.875,41.625,0,2026,0.0
3.875,41.875,0,2026,0.0
3.875,42.125,0,2026,
3.875,42.375,0,2026,
3.875,42.625,0,2026,
3.875,42.875,0,2026,
3.875,43.125,0,2026,
3.875,43.375,0,2026,
3.875,43.625,0,2026,
3.875,43.875,0,2026,
3.875,44.125,0,2026,
3.875,44.375,0,2026,
3.875,44.625,0,2026,
3.875,44.875,0,2026,
3.875,45.125,0,2026,
3.875,45.375,0,2026,
3.875,45.625,0,2026,
3.875,45.875,0,2026,
3.875,46.125,0,2026,
3.875,46.375,0,2026,
3.875,46.625,0,2026,
3.875,46.875,0,2026,
3.875,47.125,0,2026,
3.875,47.375,0,2026,
3.875,47.625,0,2026,
3.875,47.875,0,2026,
4.125,33.125,0,2026,
4.125,33.375,0,2026,
4.125,33.625,0,2026,
4.125,33.875,0,2026,
4.125,34.125,0,2026,
4.125,34.375,0,2026,
4.125,34.625,0,2026,
4.125,34.875,0,2026,
4.125,35.125,0,2026,
4.125,35.375,0,2026,
4.125,35.625,0,2026,
4.125,35.875,0,2026,
4.125,36.125,0,2026,
4.125,36.375,0,2026,
4.125,36.625,0,2026,
4.125,36.875,0,2026,
4.125,37.125,0,2026,0.16539736
4.125,37.375,0,2026,0.23438829
4.125,37.625,0,2026,0.22305879
4.125,37.875,0,2026,0.23727375
4.125,38.125,0,2026,0.27505246
4.125,38.375,0,2026,0.028801063
4.125,38.625,0,2026,0.0
4.125,38.875,0,2026,0.0
4.125,39.125,0,2026,0.0034332275
4.125,39.375,0,2026,0.0011444092
4.125,39.625,0,2026,0.13858561
4.125,39.875,0,2026,0.0
4.125,40.125,0,2026,0.29461542
4.125,40.375,0,2026,0.41642058
4.125,40.625,0,2026,0.4992753
4.125,40.875,0,2026,0.7894227
4.125,41.125,0,2026,0.08982144
4.125,41.375,0,2026,0.43085042
4.125,41.625,0,2026,0.0
4.125,41.875,0,2026,0.0
4.125,42.125,0,2026,0.0
4.125,42.375,0,2026,0.0
4.125,42.625,0,2026,0.0
4.125,42.875,0,2026,
4.125,43.125,0,2026,
4.125,43.375,0,2026,
4.125,43.625,0,2026,
4.125,43.875,0,2026,
4.125,44.125,0,2026,
4.125,44.375,0,2026,
4.125,44.625,0,2026,
4.125,44.875,0,2026,
4.125,45.125,0,2026,
4.125,45.375,0,2026,
4.125,45.625,0,2026,
4.125,45.875,0,2026,
4.125,46.125,0,2026,
4.125,46.375,0,2026,
4.125,46.625,0,2026,
4.125,46.875,0,2026,
4.125,47.125,0,2026,
4.125,47.375,0,2026,
4.125,47.625,0,2026,
4.125,47.875,0,2026,
4.375,33.125,0,2026,
4.375,33.375,0,2026,
4.375,33.625,0,2026,
4.375,33.875,0,2026,
4.375,34.125,0,2026,
4.375,34.375,0,2026,
4.375,34.625,0,2026,
4.375,34.875,0,2026,
4.375,35.125,0,2026,
4.375,35.375,0,2026,
4.375,35.625,0,2026,
4.375,35.875,0,2026,0.11594316
4.375,36.125,0,2026,0.07107705
4.375,36.375,0,2026,0.0
4.375,36.625,0,2026,0.0013623919
4.375,36.875,0,2026,0.0022888184
4.375,37.125,0,2026,0.47691873
4.375,37.375,0,2026,1.361057
4.375,37.625,0,2026,0.89234453
4.375,37.875,0,2026,0.42344218
4.375,38.125,0,2026,0.59366363
4.375,38.375,0,2026,0.028417574
4.375,38.625,0,2026,0.077453904
4.375,38.875,0,2026,0.023696149
4.375,39.125,0,2026,0.011409876
4.375,39.375,0,2026,0.02596885
4.375,39.625,0,2026,0.018731063
4.375,39.875,0,2026,0.0
4.375,40.125,0,2026,0.0
4.375,40.375,0,2026,0.08610258
4.375,40.625,0,2026,1.0101511
4.375,40.875,0,2026,1.812356
4.375,41.125,0,2026,0.7611042
4.375,41.375,0,2026,0.8138962
4.375,41.625,0,2026,0.0
4.375,41.875,0,2026,0.0
4.375,42.125,0,2026,0.0
4.375,42.375,0,2026,0.0
4.375,42.625,0,2026,0.0
4.375,42.875,0,2026,0.0
4.375,43.125,0,2026,
4.375,43.375,0,2026,
4.375,43.625,0,2026,
4.375,43.875,0,2026,
4.375,44.125,0,2026,
4.375,44.375,0,2026,
4.375,44.625,0,2026,
4.375,44.875,0,2026,
4.375,45.125,0,2026,
4.375,45.375,0,2026,
4.375,45.625,0,2026,
4.375,45.875,0,2026,
4.375,46.125,0,2026,
4.375,46.375,0,2026,
4.375,46.625,0,2026,
4.375,46.875,0,2026,
4.375,47.125,0,2026,
4.375,47.375,0,2026,
4.375,47.625,0,2026,
4.375,47.875,0,2026,
4.625,33.125,0,2026,
4.625,33.375,0,2026,
4.625,33.625,0,2026,
4.625,33.875,0,2026,
4.625,34.125,0,2026,
4.625,34.375,0,2026,
4.625,34.625,0,2026,
4.625,34.875,0,2026,
4.625,35.125,0,2026,
4.625,35.375,0,2026,
4.625,35.625,0,2026,
4.625,35.875,0,2026,0.12804002
4.625,36.125,0,2026,0.37555787
4.625,36.375,0,2026,0.85925806
4.625,36.625,0,2026,0.6364801
4.625,36.875,0,2026,0.19591807
4.625,37.125,0,2026,0.96506876
4.625,37.375,0,2026,1.5173025
4.625,37.625,0,2026,1.4103101
4.625,37.875,0,2026,0.38464108
4.625,38.125,0,2026,0.2793458
4.625,38.375,0,2026,0.37190446
4.625,38.625,0,2026,0.3859431
4.625,38.875,0,2026,0.21910803
4.625,39.125,0,2026,0.43163398
4.625,39.375,0,2026,0.4116385
4.625,39.625,0,2026,0.039872695
4.625,39.875,0,2026,0.0
4.625,40.125,0,2026,0.0
4.625,40.375,0,2026,0.0
4.625,40.625,0,2026,0.39055195
4.625,40.875,0,2026,0.4883301
4.625,41.125,0,2026,1.2628348
4.625,41.375,0,2026,0.7855388
4.625,41.625,0,2026,0.0
4.625,41.875,0,2026,0.0
4.625,42.125,0,2026,0.0
4.625,42.375,0,2026,0.0
4.625,42.625,0,2026,0.0
4.625,42.875,0,2026,0.0
4.625,43.125,0,2026,0.049073126
4.625,43.375,0,2026,0.41236302
4.625,43.625,0,2026,
4.625,43.875,0,2026,
4.625,44.125,0,2026,
4.625,44.375,0,2026,
4.625,44.625,0,2026,
4.625,44.875,0,2026,
4.625,45.125,0,2026,
4.625,45.375,0,2026,
4.625,45.625,0,2026,
4.625,45.875,0,2026,
4.625,46.125,0,2026,
4.625,46.375,0,2026,
4.625,46.625,0,2026,
4.625,46.875,0,2026,
4.625,47.125,0,2026,
4.625,47.375,0,2026,
4.625,47.625,0,2026,
4.625,47.875,0,2026,
4.875,33.125,0,2026,
4.875,33.375,0,2026,
4.875,33.625,0,2026,
4.875,33.875,0,2026,
4.875,34.125,0,2026,
4.875,34.375,0,2026,
4.875,34.625,0,2026,
4.875,34.875,0,2026,
4.875,35.125,0,2026,
4.875,35.375,0,2026,
4.875,35.625,0,2026,
4.875,35.875,0,2026,0.6539016
4.875,36.125,0,2026,0.31760526
4.875,36.375,0,2026,1.0228579
4.875,36.625,0,2026,1.5486748
4.875,36.875,0,2026,0.5931172
4.875,37.125,0,2026,1.9934051
4.875,37.375,0,2026,1.917792
4.875,37.625,0,2026,1.569328
4.875,37.875,0,2026,1.0376163
4.875,38.125,0,2026,0.3493722
4.875,38.375,0,2026,0.6210148
4.875,38.625,0,2026,1.8816359
4.875,38.875,0,2026,0.9774074
4.875,39.125,0,2026,0.95045775
4.875,39.375,0,2026,0.81403697
4.875,39.625,0,2026,0.15004286
4.875,39.875,0,2026,0.0
4.875,40.125,0,2026,0.0
4.875,40.375,0,2026,0.0
4.875,40.625,0,2026,0.0
4.875,40.875,0,2026,0.32062042
4.875,41.125,0,2026,0.7643928
4.875,41.375,0,2026,0.14039779
4.875,41.625,0,2026,0.0
4.875,41.875,0,2026,0.0
4.875,42.125,0,2026,0.0
4.875,42.375,0,2026,0.0
4.875,42.625,0,2026,0.0
4.875,42.875,0,2026,0.06437062
4.875,43.125,0,2026,0.37071162
4.875,43.375,0,2026,0.48782212
4.875,43.625,0,2026,1.4671607
4.875,43.875,0,2026,1.706828
4.875,44.125,0,2026,3.1094322
4.875,44.375,0,2026,2.0568345
4.875,44.625,0,2026,0.2249409
4.875,44.875,0,2026,0.0034332275
4.875,45.125,0,2026,0.10475256
4.875,45.375,0,2026,
4.875,45.625,0,2026,
4.875,45.875,0,2026,
4.875,46.125,0,2026,
4.875,46.375,0,2026,
4.875,46.625,0,2026,
4.875,46.875,0,2026,
4.875,47.125,0,2026,
4.875,47.375,0,2026,
4.875,47.625,0,2026,
4.875,47.875,0,2026,
5.125,33.125,0,2026,
5.125,33.375,0,2026,
5.125,33.625,0,2026,
5.125,33.875,0,2026,
5.125,34.125,0,2026,
5.125,34.375,0,2026,
5.125,34.625,0,2026,
5.125,34.875,0,2026,
5.125,35.125,0,2026,
5.125,35.375,0,2026,
5.125,35.625,0,2026,
5.125,35.875,0,2026,2.7378845
5.125,36.125,0,2026,1.6364443
5.125,36.375,0,2026,2.8829057
5.125,36.625,0,2026,3.428899
5.125,36.875,0,2026,2.7708426
5.125,37.125,0,2026,3.370793
5.125,37.375,0,2026,4.371037
5.125,37.625,0,2026,3.869553
5.125,37.875,0,2026,2.4664793
5.125,38.125,0,2026,1.617839
5.125,38.375,0,2026,1.4766581
5.125,38.625,0,2026,2.7113864
5.125,38.875,0,2026,1.8540583
5.125,39.125,0,2026,1.1623101
5.125,39.375,0,2026,0.6756505
5.125,39.625,0,2026,0.0063928436
5.125,39.875,0,2026,0.014245616
5.125,40.125,0,2026,0.028346369
5.125,40.375,0,2026,0.0011444092
5.125,40.625,0,2026,0.0044702394
5.125,40.875,0,2026,0.50277376
5.125,41.125,0,2026,0.3983711
5.125,41.375,0,2026,0.0
5.125,41.625,0,2026,0.0
5.125,41.875,0,2026,0.0
5.125,42.125,0,2026,0.0
5.125,42.375,0,2026,0.0
5.125,42.625,0,2026,0.85235333
5.125,42.875,0,2026,1.503121
5.125,43.125,0,2026,1.538403
5.125,43.375,0,2026,0.87723565
5.125,43.625,0,2026,1.0512106
5.125,43.875,0,2026,0.32197788
5.125,44.125,0,2026,0.114020124
5.125,44.375,0,2026,0.021949906
5.125,44.625,0,2026,0.53104323
5.125,44.875,0,2026,0.81317866
5.125,45.125,0,2026,0.15368587
5.125,45.375,0,2026,1.3768258
5.125,45.625,0,2026,
5.125,45.875,0,2026,
5.125,46.125,0,2026,
5.125,46.375,0,2026,
5.125,46.625,0,2026,
5.125,46.875,0,2026,
5.125,47.125,0,2026,
5.125,47.375,0,2026,
5.125,47.625,0,2026,
5.125,47.875,0,2026,
5.375,33.125,0,2026,
5.375,33.375,0,2026,
5.375,33.625,0,2026,
5.375,33.875,0,2026,
5.375,34.125,0,2026,
5.375,34.375,0,2026,
5.375,34.625,0,2026,
5.375,34.875,0,2026,
5.375,35.125,0,2026,
5.375,35.375,0,2026,10.063084
5.375,35.625,0,2026,6.1218963
5.375,35.875,0,2026,2.3059638
5.375,36.125,0,2026,3.271099
5.375,36.375,0,2026,5.4732757
5.375,36.625,0,2026,7.3036947
5.375,36.875,0,2026,5.0122504
5.375,37.125,0,2026,6.883012
5.375,37.375,0,2026,11.393877
5.375,37.625,0,2026,6.835965
5.375,37.875,0,2026,5.8322043
5.375,38.125,0,2026,3.217692
5.375,38.375,0,2026,2.4669034
5.375,38.625,0,2026,1.2602831
5.375,38.875,0,2026,1.4927853
5.375,39.125,0,2026,2.4601088
5.375,39.375,0,2026,2.0187948
5.375,39.625,0,2026,1.375685
5.375,39.875,0,2026,1.3775443
5.375,40.125,0,2026,1.2988913
5.375,40.375,0,2026,0.77707624
5.375,40.625,0,2026,0.12335164
5.375,40.875,0,2026,0.80256826
5.375,41.125,0,2026,0.07933871
5.375,41.375,0,2026,0.0
5.375,41.625,0,2026,0.0
5.375,41.875,0,2026,0.0
5.375,42.125,0,2026,0.0
5.375,42.375,0,2026,0.5065101
5.375,42.625,0,2026,1.8115387
5.375,42.875,0,2026,2.1019633
5.375,43.125,0,2026,2.6241596
5.375,43.375,0,2026,2.8764026
5.375,43.625,0,2026,3.3954031
5.375,43.875,0,2026,0.88680995
5.375,44.125,0,2026,0.0
5.375,44.375,0,2026,0.0
5.375,44.625,0,2026,0.9790577
5.375,44.875,0,2026,0.35937458
5.375,45.125,0,2026,1.4575814
5.375,45.375,0,2026,0.2995009
5.375,45.625,0,2026,
5.375,45.875,0,2026,
5.375,46.125,0,2026,
5.375,46.375,0,2026,
5.375,46.625,0,2026,
5.375,46.875,0,2026,
5.375,47.125,0,2026,
5.375,47.375,0,2026,
5.375,47.625,0,2026,
5.375,47.875,0,2026,
5.625,33.125,0,2026,
5.625,33.375,0,2026,
5.625,33.625,0,2026,
5.625,33.875,0,2026,
5.625,34.125,0,2026,
5.625,34.375,0,2026,
5.625,34.625,0,2026,
5.625,34.875,0,2026,
5.625,35.125,0,2026,22.834436
5.625,35.375,0,2026,13.717218
5.625,35.625,0,2026,11.168999
5.625,35.875,0,2026,7.6748934
5.625,36.125,0,2026,3.3854406
5.625,36.375,0,2026,7.8475456
5.625,36.625,0,2026,11.285605
5.625,36.875,0,2026,7.179733
5.625,37.125,0,2026,10.617263
5.625,37.375,0,2026,15.412554
5.625,37.625,0,2026,12.180399
5.625,37.875,0,2026,8.503521
5.625,38.125,0,2026,5.125992
5.625,38.375,0,2026,4.4703703
5.625,38.625,0,2026,3.7525988
5.625,38.875,0,2026,1.7808311
5.625,39.125,0,2026,2.8678877
5.625,39.375,0,2026,4.2727723
5.625,39.625,0,2026,4.0698023
5.625,39.875,0,2026,2.1358786
5.625,40.125,0,2026,2.7458034
5.625,40.375,0,2026,2.672586
5.625,40.625,0,2026,1.6582395
5.625,40.875,0,2026,0.098212525
5.625,41.125,0,2026,0.0
5.625,41.375,0,2026,0.0
5.625,41.625,0,2026,0.0
5.625,41.875,0,2026,0.0
5.625,42.125,0,2026,0.69535005
5.625,42.375,0,2026,1.0064644
5.625,42.625,0,2026,0.867862
5.625,42.875,0,2026,1.0712242
5.625,43.125,0,2026,1.0985171
5.625,43.375,0,2026,1.5108501
5.625,43.625,0,2026,1.7184354
5.625,43.875,0,2026,1.1472534
5.625,44.125,0,2026,0.5191673
5.625,44.375,0,2026,0.75184697
5.625,44.625,0,2026,0.11418123
5.625,44.875,0,2026,0.25522497
5.625,45.125,0,2026,1.1697342
5.625,45.375,0,2026,0.74860746
5.625,45.625,0,2026,0.23999357
5.625,45.875,0,2026,
5.625,46.125,0,2026,
5.625,46.375,0,2026,
5.625,46.625,0,2026,
5.625,46.875,0,2026,
5.625,47.125,0,2026,
5.625,47.375,0,2026,
5.625,47.625,0,2026,
5.625,47.875,0,2026,
5.875,33.125,0,2026,
5.875,33.375,0,2026,
5.875,33.625,0,2026,
5.875,33.875,0,2026,
5.875,34.125,0,2026,
5.875,34.375,0,2026,
5.875,34.625,0,2026,
5.875,34.875,0,2026,43.12108
5.875,35.125,0,2026,26.098616
5.875,35.375,0,2026,17.760054
5.875,35.625,0,2026,23.919996
5.875,35.875,0,2026,20.352766
5.875,36.125,0,2026,13.724622
5.875,36.375,0,2026,9.493644
5.875,36.625,0,2026,12.4704685
5.875,36.875,0,2026,11.110155
5.875,37.125,0,2026,12.012273
5.875,37.375,0,2026,20.285988
5.875,37.625,0,2026,14.672923
5.875,37.875,0,2026,18.67081
5.875,38.125,0,2026,18.342005
5.875,38.375,0,2026,22.680218
5.875,38.625,0,2026,17.028582
5.875,38.875,0,2026,13.796026
5.875,39.125,0,2026,11.25858
5.875,39.375,0,2026,12.23138
5.875,39.625,0,2026,12.024054
5.875,39.875,0,2026,6.963585
5.875,40.125,0,2026,3.5575483
5.875,40.375,0,2026,2.4544132
5.875,40.625,0,2026,1.4459559
5.875,40.875,0,2026,0.4793798
5.875,41.125,0,2026,0.0
5.875,41.375,0,2026,0.0
5.875,41.625,0,2026,0.0
5.875,41.875,0,2026,0.0
5.875,42.125,0,2026,1.0910764
5.875,42.375,0,2026,0.252614
5.875,42.625,0,2026,0.0
5.875,42.875,0,2026,0.0
5.875,43.125,0,2026,0.007385868
5.875,43.375,0,2026,0.0
5.875,43.625,0,2026,0.0
5.875,43.875,0,2026,0.19540794
5.875,44.125,0,2026,0.78834254
5.875,44.375,0,2026,0.4607567
5.875,44.625,0,2026,0.22854382
5.875,44.875,0,2026,1.1924824
5.875,45.125,0,2026,1.6195321
5.875,45.375,0,2026,0.90427107
5.875,45.625,0,2026,0.06855228
5.875,45.875,0,2026,0.0
5.875,46.125,0,2026,
5.875,46.375,0,2026,
5.875,46.625,0,2026,
5.875,46.875,0,2026,
5.875,47.125,0,2026,
5.875,47.375,0,2026,
5.875,47.625,0,2026,
5.875,47.875,0,2026,
6.125,33.125,0,2026,
6.125,33.375,0,2026,
6.125,33.625,0,2026,
6.125,33.875,0,2026,
6.125,34.125,0,2026,
6.125,34.375,0,2026,
6.125,34.625,0,2026,
6.125,34.875,0,2026,56.626904
6.125,35.125,0,2026,44.656853
6.125,35.375,0,2026,29.722635
6.125,35.625,0,2026,32.646988
6.125,35.875,0,2026,30.946224
6.125,36.125,0,2026,29.215593
6.125,36.375,0,2026,20.36582
6.125,36.625,0,2026,22.990244
6.125,36.875,0,2026,18.750921
6.125,37.125,0,2026,22.411802
6.125,37.375,0,2026,27.364347
6.125,37.625,0,2026,21.888004
6.125,37.875,0,2026,26.81373
6.125,38.125,0,2026,38.405506
6.125,38.375,0,2026,51.632694
6.125,38.625,0,2026,54.394783
6.125,38.875,0,2026,48.273857
6.125,39.125,0,2026,26.967398
6.125,39.375,0,2026,24.824282
6.125,39.625,0,2026,16.458786
6.125,39.875,0,2026,13.390915
6.125,40.125,0,2026,6.1076274
6.125,40.375,0,2026,3.606709
6.125,40.625,0,2026,2.282456
6.125,40.875,0,2026,1.892671
6.125,41.125,0,2026,0.5619565
6.125,41.375,0,2026,0.07035179
6.125,41.625,0,2026,0.065246694
6.125,41.875,0,2026,0.059404846
6.125,42.125,0,2026,0.10820905
6.125,42.375,0,2026,0.0028391744
6.125,42.625,0,2026,0.0
6.125,42.875,0,2026,0.0
6.125,43.125,0,2026,0.0
6.125,43.375,0,2026,0.0
6.125,43.625,0,2026,0.0
6.125,43.875,0,2026,0.37310526
6.125,44.125,0,2026,0.46034187
6.125,44.375,0,2026,0.34067976
6.125,44.625,0,2026,0.32521302
6.125,44.875,0,2026,1.15534
6.125,45.125,0,2026,1.3548641
6.125,45.375,0,2026,0.6153319
6.125,45.625,0,2026,0.599257
6.125,45.875,0,2026,0.0
6.125,46.125,0,2026,0.0
6.125,46.375,0,2026,
6.125,46.625,0,2026,
6.125,46.875,0,2026,
6.125,47.125,0,2026,
6.125,47.375,0,2026,
6.125,47.625,0,2026,
6.125,47.875,0,2026,
6.375,33.125,0,2026,
6.375,33.375,0,2026,
6.375,33.625,0,2026,
6.375,33.875,0,2026,
6.375,34.125,0,2026,
6.375,34.375,0,2026,
6.375,34.625,0,2026,
6.375,34.875,0,2026,64.79729
6.375,35.125,0,2026,63.39917
6.375,35.375,0,2026,45.790848
6.375,35.625,0,2026,39.36923
6.375,35.875,0,2026,37.34484
6.375,36.125,0,2026,45.202137
6.375,36.375,0,2026,39.682625
6.375,36.625,0,2026,43.612587
6.375,36.875,0,2026,44.272198
6.375,37.125,0,2026,45.90087
6.375,37.375,0,2026,44.826324
6.375,37.625,0,2026,40.055542
6.375,37.875,0,2026,29.118336
6.375,38.125,0,2026,43.560802
6.375,38.375,0,2026,62.48709
6.375,38.625,0,2026,79.78756
6.375,38.875,0,2026,74.98419
6.375,39.125,0,2026,56.51029
6.375,39.375,0,2026,37.059044
6.375,39.625,0,2026,26.519722
6.375,39.875,0,2026,17.394712
6.375,40.125,0,2026,8.040811
6.375,40.375,0,2026,4.948292
6.375,40.625,0,2026,2.9849055
6.375,40.875,0,2026,2.6816142
6.375,41.125,0,2026,1.7294024
6.375,41.375,0,2026,0.36526048
6.375,41.625,0,2026,0.22552
6.375,41.875,0,2026,0.0
6.375,42.125,0,2026,0.0
6.375,42.375,0,2026,0.0
6.375,42.625,0,2026,0.0
6.375,42.875,0,2026,0.0
6.375,43.125,0,2026,0.0
6.375,43.375,0,2026,0.0
6.375,43.625,0,2026,0.0
6.375,43.875,0,2026,0.0
6.375,44.125,0,2026,0.42430392
6.375,44.375,0,2026,0.00023500073
6.375,44.625,0,2026,0.0
6.375,44.875,0,2026,0.533991
6.375,45.125,0,2026,0.8570385
6.375,45.375,0,2026,0.17120588
6.375,45.625,0,2026,0.0
6.375,45.875,0,2026,0.0
6.375,46.125,0,2026,0.0
