# init_date: 2026-05-01
# valid_start: 2026-06-01
# valid_end: 2026-09-30
# forecast_source: seas5_operational_2026
# forecast_system_version: SEAS5
# n_ensemble_members: 25
# observation_dataset: chirps_obs
# climatology_period: obs_1993_2025
# index_definition: Rainfall total (mm): ensemble mean/median/sd/quantiles, anomaly vs. climatology
# bias_correction_method: QDM (applied upstream by data provider, prior to ingestion)
# processing_date: 2026-07-18T22:31:00.117012+00:00
# software_version: 0.1.0-phase1
# spatial_resolution_deg: 0.25
lat,lon,spatial_ref,clim_year,median
3.375,36.625,0,2026,
3.375,36.875,0,2026,
3.375,37.125,0,2026,
3.375,37.375,0,2026,
3.375,37.625,0,2026,
3.375,37.875,0,2026,
3.375,38.125,0,2026,
3.375,38.375,0,2026,
3.375,38.625,0,2026,
3.375,38.875,0,2026,
3.375,39.125,0,2026,25.266764
3.375,39.375,0,2026,20.366058
3.375,39.625,0,2026,17.752335
3.375,39.875,0,2026,
3.375,40.125,0,2026,
3.375,40.375,0,2026,
3.375,40.625,0,2026,
3.375,40.875,0,2026,
3.375,41.125,0,2026,
3.375,41.375,0,2026,
3.375,41.625,0,2026,
3.375,41.875,0,2026,
3.375,42.125,0,2026,
3.375,42.375,0,2026,
3.375,42.625,0,2026,
3.375,42.875,0,2026,
3.375,43.125,0,2026,
3.375,43.375,0,2026,
3.375,43.625,0,2026,
3.375,43.875,0,2026,
3.375,44.125,0,2026,
3.375,44.375,0,2026,
3.375,44.625,0,2026,
3.375,44.875,0,2026,
3.375,45.125,0,2026,
3.375,45.375,0,2026,
3.375,45.625,0,2026,
3.375,45.875,0,2026,
3.375,46.125,0,2026,
3.375,46.375,0,2026,
3.375,46.625,0,2026,
3.375,46.875,0,2026,
3.375,47.125,0,2026,
3.375,47.375,0,2026,
3.375,47.625,0,2026,
3.375,47.875,0,2026,
3.625,33.125,0,2026,
3.625,33.375,0,2026,
3.625,33.625,0,2026,
3.625,33.875,0,2026,
3.625,34.125,0,2026,
3.625,34.375,0,2026,
3.625,34.625,0,2026,
3.625,34.875,0,2026,
3.625,35.125,0,2026,
3.625,35.375,0,2026,
3.625,35.625,0,2026,
3.625,35.875,0,2026,
3.625,36.125,0,2026,
3.625,36.375,0,2026,
3.625,36.625,0,2026,
3.625,36.875,0,2026,
3.625,37.125,0,2026,
3.625,37.375,0,2026,
3.625,37.625,0,2026,
3.625,37.875,0,2026,6.214654
3.625,38.125,0,2026,9.46674
3.625,38.375,0,2026,14.110161
3.625,38.625,0,2026,21.700895
3.625,38.875,0,2026,29.208038
3.625,39.125,0,2026,28.390974
3.625,39.375,0,2026,20.867357
3.625,39.625,0,2026,17.053734
3.625,39.875,0,2026,5.630087
3.625,40.125,0,2026,
3.625,40.375,0,2026,
3.625,40.625,0,2026,
3.625,40.875,0,2026,
3.625,41.125,0,2026,
3.625,41.375,0,2026,
3.625,41.625,0,2026,
3.625,41.875,0,2026,
3.625,42.125,0,2026,
3.625,42.375,0,2026,
3.625,42.625,0,2026,
3.625,42.875,0,2026,
3.625,43.125,0,2026,
3.625,43.375,0,2026,
3.625,43.625,0,2026,
3.625,43.875,0,2026,
3.625,44.125,0,2026,
3.625,44.375,0,2026,
3.625,44.625,0,2026,
3.625,44.875,0,2026,
3.625,45.125,0,2026,
3.625,45.375,0,2026,
3.625,45.625,0,2026,
3.625,45.875,0,2026,
3.625,46.125,0,2026,
3.625,46.375,0,2026,
3.625,46.625,0,2026,
3.625,46.875,0,2026,
3.625,47.125,0,2026,
3.625,47.375,0,2026,
3.625,47.625,0,2026,
3.625,47.875,0,2026,
3.875,33.125,0,2026,
3.875,33.375,0,2026,
3.875,33.625,0,2026,
3.875,33.875,0,2026,
3.875,34.125,0,2026,
3.875,34.375,0,2026,
3.875,34.625,0,2026,
3.875,34.875,0,2026,
3.875,35.125,0,2026,
3.875,35.375,0,2026,
3.875,35.625,0,2026,
3.875,35.875,0,2026,
3.875,36.125,0,2026,
3.875,36.375,0,2026,
3.875,36.625,0,2026,
3.875,36.875,0,2026,
3.875,37.125,0,2026,
3.875,37.375,0,2026,
3.875,37.625,0,2026,0.40286255
3.875,37.875,0,2026,1.9367877
3.875,38.125,0,2026,8.013903
3.875,38.375,0,2026,22.757715
3.875,38.625,0,2026,25.546175
3.875,38.875,0,2026,26.006582
3.875,39.125,0,2026,30.53364
3.875,39.375,0,2026,30.341494
3.875,39.625,0,2026,19.636602
3.875,39.875,0,2026,4.1388836
3.875,40.125,0,2026,2.3646436
3.875,40.375,0,2026,
3.875,40.625,0,2026,
3.875,40.875,0,2026,
3.875,41.125,0,2026,0.060112916
3.875,41.375,0,2026,0.6412784
3.875,41.625,0,2026,0.0022888184
3.875,41.875,0,2026,0.021239571
3.875,42.125,0,2026,
3.875,42.375,0,2026,
3.875,42.625,0,2026,
3.875,42.875,0,2026,
3.875,43.125,0,2026,
3.875,43.375,0,2026,
3.875,43.625,0,2026,
3.875,43.875,0,2026,
3.875,44.125,0,2026,
3.875,44.375,0,2026,
3.875,44.625,0,2026,
3.875,44.875,0,2026,
3.875,45.125,0,2026,
3.875,45.375,0,2026,
3.875,45.625,0,2026,
3.875,45.875,0,2026,
3.875,46.125,0,2026,
3.875,46.375,0,2026,
3.875,46.625,0,2026,
3.875,46.875,0,2026,
3.875,47.125,0,2026,
3.875,47.375,0,2026,
3.875,47.625,0,2026,
3.875,47.875,0,2026,
4.125,33.125,0,2026,
4.125,33.375,0,2026,
4.125,33.625,0,2026,
4.125,33.875,0,2026,
4.125,34.125,0,2026,
4.125,34.375,0,2026,
4.125,34.625,0,2026,
4.125,34.875,0,2026,
4.125,35.125,0,2026,
4.125,35.375,0,2026,
4.125,35.625,0,2026,
4.125,35.875,0,2026,
4.125,36.125,0,2026,
4.125,36.375,0,2026,
4.125,36.625,0,2026,
4.125,36.875,0,2026,
4.125,37.125,0,2026,1.4601221
4.125,37.375,0,2026,1.1148989
4.125,37.625,0,2026,2.203884
4.125,37.875,0,2026,9.410793
4.125,38.125,0,2026,22.2526
4.125,38.375,0,2026,24.506851
4.125,38.625,0,2026,27.397627
4.125,38.875,0,2026,31.0784
4.125,39.125,0,2026,30.875648
4.125,39.375,0,2026,31.202156
4.125,39.625,0,2026,24.348804
4.125,39.875,0,2026,13.671567
4.125,40.125,0,2026,15.8659315
4.125,40.375,0,2026,18.696207
4.125,40.625,0,2026,16.095324
4.125,40.875,0,2026,6.120953
4.125,41.125,0,2026,0.5844073
4.125,41.375,0,2026,2.1357865
4.125,41.625,0,2026,0.11121382
4.125,41.875,0,2026,0.07848138
4.125,42.125,0,2026,0.12524146
4.125,42.375,0,2026,0.22809862
4.125,42.625,0,2026,0.95865047
4.125,42.875,0,2026,
4.125,43.125,0,2026,
4.125,43.375,0,2026,
4.125,43.625,0,2026,
4.125,43.875,0,2026,
4.125,44.125,0,2026,
4.125,44.375,0,2026,
4.125,44.625,0,2026,
4.125,44.875,0,2026,
4.125,45.125,0,2026,
4.125,45.375,0,2026,
4.125,45.625,0,2026,
4.125,45.875,0,2026,
4.125,46.125,0,2026,
4.125,46.375,0,2026,
4.125,46.625,0,2026,
4.125,46.875,0,2026,
4.125,47.125,0,2026,
4.125,47.375,0,2026,
4.125,47.625,0,2026,
4.125,47.875,0,2026,
4.375,33.125,0,2026,
4.375,33.375,0,2026,
4.375,33.625,0,2026,
4.375,33.875,0,2026,
4.375,34.125,0,2026,
4.375,34.375,0,2026,
4.375,34.625,0,2026,
4.375,34.875,0,2026,
4.375,35.125,0,2026,
4.375,35.375,0,2026,
4.375,35.625,0,2026,
4.375,35.875,0,2026,6.591496
4.375,36.125,0,2026,12.770298
4.375,36.375,0,2026,2.7060804
4.375,36.625,0,2026,2.936156
4.375,36.875,0,2026,3.883795
4.375,37.125,0,2026,12.125948
4.375,37.375,0,2026,10.874338
4.375,37.625,0,2026,12.165049
4.375,37.875,0,2026,20.691694
4.375,38.125,0,2026,26.359268
4.375,38.375,0,2026,26.474625
4.375,38.625,0,2026,33.033424
4.375,38.875,0,2026,28.163849
4.375,39.125,0,2026,27.654528
4.375,39.375,0,2026,26.953817
4.375,39.625,0,2026,31.521889
4.375,39.875,0,2026,32.962112
4.375,40.125,0,2026,26.49521
4.375,40.375,0,2026,27.200298
4.375,40.625,0,2026,24.13079
4.375,40.875,0,2026,12.767097
4.375,41.125,0,2026,6.0987806
4.375,41.375,0,2026,5.1330724
4.375,41.625,0,2026,0.29960695
4.375,41.875,0,2026,0.06421062
4.375,42.125,0,2026,0.20926434
4.375,42.375,0,2026,0.24472009
4.375,42.625,0,2026,0.4780028
4.375,42.875,0,2026,2.6373858
4.375,43.125,0,2026,
4.375,43.375,0,2026,
4.375,43.625,0,2026,
4.375,43.875,0,2026,
4.375,44.125,0,2026,
4.375,44.375,0,2026,
4.375,44.625,0,2026,
4.375,44.875,0,2026,
4.375,45.125,0,2026,
4.375,45.375,0,2026,
4.375,45.625,0,2026,
4.375,45.875,0,2026,
4.375,46.125,0,2026,
4.375,46.375,0,2026,
4.375,46.625,0,2026,
4.375,46.875,0,2026,
4.375,47.125,0,2026,
4.375,47.375,0,2026,
4.375,47.625,0,2026,
4.375,47.875,0,2026,
4.625,33.125,0,2026,
4.625,33.375,0,2026,
4.625,33.625,0,2026,
4.625,33.875,0,2026,
4.625,34.125,0,2026,
4.625,34.375,0,2026,
4.625,34.625,0,2026,
4.625,34.875,0,2026,
4.625,35.125,0,2026,
4.625,35.375,0,2026,
4.625,35.625,0,2026,
4.625,35.875,0,2026,6.8975105
4.625,36.125,0,2026,12.094238
4.625,36.375,0,2026,6.791597
4.625,36.625,0,2026,8.451757
4.625,36.875,0,2026,7.312811
4.625,37.125,0,2026,19.426064
4.625,37.375,0,2026,21.526377
4.625,37.625,0,2026,24.159489
4.625,37.875,0,2026,27.682983
4.625,38.125,0,2026,30.729221
4.625,38.375,0,2026,33.85322
4.625,38.625,0,2026,32.76044
4.625,38.875,0,2026,30.747995
4.625,39.125,0,2026,26.713327
4.625,39.375,0,2026,27.869091
4.625,39.625,0,2026,31.498137
4.625,39.875,0,2026,41.66476
4.625,40.125,0,2026,35.129185
4.625,40.375,0,2026,32.01879
4.625,40.625,0,2026,23.513496
4.625,40.875,0,2026,23.871479
4.625,41.125,0,2026,20.615416
4.625,41.375,0,2026,9.559265
4.625,41.625,0,2026,0.5728641
4.625,41.875,0,2026,0.09492801
4.625,42.125,0,2026,0.19425385
4.625,42.375,0,2026,0.31130314
4.625,42.625,0,2026,0.61735165
4.625,42.875,0,2026,2.4258344
4.625,43.125,0,2026,6.0622735
4.625,43.375,0,2026,11.272676
4.625,43.625,0,2026,
4.625,43.875,0,2026,
4.625,44.125,0,2026,
4.625,44.375,0,2026,
4.625,44.625,0,2026,
4.625,44.875,0,2026,
4.625,45.125,0,2026,
4.625,45.375,0,2026,
4.625,45.625,0,2026,
4.625,45.875,0,2026,
4.625,46.125,0,2026,
4.625,46.375,0,2026,
4.625,46.625,0,2026,
4.625,46.875,0,2026,
4.625,47.125,0,2026,
4.625,47.375,0,2026,
4.625,47.625,0,2026,
4.625,47.875,0,2026,
4.875,33.125,0,2026,
4.875,33.375,0,2026,
4.875,33.625,0,2026,
4.875,33.875,0,2026,
4.875,34.125,0,2026,
4.875,34.375,0,2026,
4.875,34.625,0,2026,
4.875,34.875,0,2026,
4.875,35.125,0,2026,
4.875,35.375,0,2026,
4.875,35.625,0,2026,
4.875,35.875,0,2026,16.05038
4.875,36.125,0,2026,18.57986
4.875,36.375,0,2026,20.214733
4.875,36.625,0,2026,24.259064
4.875,36.875,0,2026,19.345053
4.875,37.125,0,2026,34.28528
4.875,37.375,0,2026,32.89835
4.875,37.625,0,2026,28.596596
4.875,37.875,0,2026,32.442055
4.875,38.125,0,2026,36.59389
4.875,38.375,0,2026,36.46599
4.875,38.625,0,2026,39.276386
4.875,38.875,0,2026,40.349854
4.875,39.125,0,2026,34.283775
4.875,39.375,0,2026,37.143967
4.875,39.625,0,2026,53.10832
4.875,39.875,0,2026,44.885857
4.875,40.125,0,2026,35.116158
4.875,40.375,0,2026,31.565376
4.875,40.625,0,2026,33.245125
4.875,40.875,0,2026,31.000862
4.875,41.125,0,2026,27.406235
4.875,41.375,0,2026,11.027333
4.875,41.625,0,2026,0.73615026
4.875,41.875,0,2026,0.077323295
4.875,42.125,0,2026,0.22329514
4.875,42.375,0,2026,0.611734
4.875,42.625,0,2026,0.83869123
4.875,42.875,0,2026,4.525764
4.875,43.125,0,2026,6.8393984
4.875,43.375,0,2026,6.6888323
4.875,43.625,0,2026,11.900731
4.875,43.875,0,2026,21.958488
4.875,44.125,0,2026,26.497826
4.875,44.375,0,2026,15.832977
4.875,44.625,0,2026,6.536157
4.875,44.875,0,2026,8.381796
4.875,45.125,0,2026,12.013714
4.875,45.375,0,2026,
4.875,45.625,0,2026,
4.875,45.875,0,2026,
4.875,46.125,0,2026,
4.875,46.375,0,2026,
4.875,46.625,0,2026,
4.875,46.875,0,2026,
4.875,47.125,0,2026,
4.875,47.375,0,2026,
4.875,47.625,0,2026,
4.875,47.875,0,2026,
5.125,33.125,0,2026,
5.125,33.375,0,2026,
5.125,33.625,0,2026,
5.125,33.875,0,2026,
5.125,34.125,0,2026,
5.125,34.375,0,2026,
5.125,34.625,0,2026,
5.125,34.875,0,2026,
5.125,35.125,0,2026,
5.125,35.375,0,2026,
5.125,35.625,0,2026,
5.125,35.875,0,2026,31.549702
5.125,36.125,0,2026,30.088354
5.125,36.375,0,2026,38.177113
5.125,36.625,0,2026,50.313774
5.125,36.875,0,2026,42.21355
5.125,37.125,0,2026,47.54072
5.125,37.375,0,2026,42.965675
5.125,37.625,0,2026,36.107513
5.125,37.875,0,2026,41.15275
5.125,38.125,0,2026,44.74628
5.125,38.375,0,2026,47.321804
5.125,38.625,0,2026,46.908035
5.125,38.875,0,2026,46.04351
5.125,39.125,0,2026,44.351913
5.125,39.375,0,2026,54.5918
5.125,39.625,0,2026,55.299374
5.125,39.875,0,2026,51.32396
5.125,40.125,0,2026,45.068855
5.125,40.375,0,2026,38.91352
5.125,40.625,0,2026,38.909645
5.125,40.875,0,2026,39.017136
5.125,41.125,0,2026,28.65504
5.125,41.375,0,2026,8.374907
5.125,41.625,0,2026,1.1237545
5.125,41.875,0,2026,0.13935816
5.125,42.125,0,2026,0.07639701
5.125,42.375,0,2026,0.5943409
5.125,42.625,0,2026,7.362586
5.125,42.875,0,2026,13.294771
5.125,43.125,0,2026,12.267547
5.125,43.375,0,2026,7.8862348
5.125,43.625,0,2026,9.132198
5.125,43.875,0,2026,6.59069
5.125,44.125,0,2026,6.707699
5.125,44.375,0,2026,3.2543535
5.125,44.625,0,2026,4.626979
5.125,44.875,0,2026,7.813583
5.125,45.125,0,2026,8.82653
5.125,45.375,0,2026,12.611979
5.125,45.625,0,2026,
5.125,45.875,0,2026,
5.125,46.125,0,2026,
5.125,46.375,0,2026,
5.125,46.625,0,2026,
5.125,46.875,0,2026,
5.125,47.125,0,2026,
5.125,47.375,0,2026,
5.125,47.625,0,2026,
5.125,47.875,0,2026,
5.375,33.125,0,2026,
5.375,33.375,0,2026,
5.375,33.625,0,2026,
5.375,33.875,0,2026,
5.375,34.125,0,2026,
5.375,34.375,0,2026,
5.375,34.625,0,2026,
5.375,34.875,0,2026,
5.375,35.125,0,2026,
5.375,35.375,0,2026,71.67883
5.375,35.625,0,2026,57.84607
5.375,35.875,0,2026,47.30929
5.375,36.125,0,2026,47.35534
5.375,36.375,0,2026,63.780437
5.375,36.625,0,2026,84.20925
5.375,36.875,0,2026,71.39714
5.375,37.125,0,2026,71.497055
5.375,37.375,0,2026,70.94897
5.375,37.625,0,2026,53.42864
5.375,37.875,0,2026,58.669167
5.375,38.125,0,2026,60.36435
5.375,38.375,0,2026,56.957794
5.375,38.625,0,2026,61.366333
5.375,38.875,0,2026,66.330185
5.375,39.125,0,2026,63.95135
5.375,39.375,0,2026,67.20976
5.375,39.625,0,2026,56.823986
5.375,39.875,0,2026,57.477367
5.375,40.125,0,2026,52.390343
5.375,40.375,0,2026,46.19271
5.375,40.625,0,2026,41.220974
5.375,40.875,0,2026,47.12652
5.375,41.125,0,2026,27.989841
5.375,41.375,0,2026,15.682201
5.375,41.625,0,2026,11.494373
5.375,41.875,0,2026,0.8954182
5.375,42.125,0,2026,1.0138224
5.375,42.375,0,2026,6.7634807
5.375,42.625,0,2026,16.72886
5.375,42.875,0,2026,16.48703
5.375,43.125,0,2026,13.18287
5.375,43.375,0,2026,14.906723
5.375,43.625,0,2026,21.278053
5.375,43.875,0,2026,7.85104
5.375,44.125,0,2026,1.23011
5.375,44.375,0,2026,1.0004315
5.375,44.625,0,2026,5.7094445
5.375,44.875,0,2026,3.317762
5.375,45.125,0,2026,10.233967
5.375,45.375,0,2026,8.617712
5.375,45.625,0,2026,
5.375,45.875,0,2026,
5.375,46.125,0,2026,
5.375,46.375,0,2026,
5.375,46.625,0,2026,
5.375,46.875,0,2026,
5.375,47.125,0,2026,
5.375,47.375,0,2026,
5.375,47.625,0,2026,
5.375,47.875,0,2026,
5.625,33.125,0,2026,
5.625,33.375,0,2026,
5.625,33.625,0,2026,
5.625,33.875,0,2026,
5.625,34.125,0,2026,
5.625,34.375,0,2026,
5.625,34.625,0,2026,
5.625,34.875,0,2026,
5.625,35.125,0,2026,129.28578
5.625,35.375,0,2026,104.4698
5.625,35.625,0,2026,77.327286
5.625,35.875,0,2026,66.77117
5.625,36.125,0,2026,82.31023
5.625,36.375,0,2026,95.93732
5.625,36.625,0,2026,102.51743
5.625,36.875,0,2026,101.66324
5.625,37.125,0,2026,103.0724
5.625,37.375,0,2026,110.836464
5.625,37.625,0,2026,83.550766
5.625,37.875,0,2026,67.41676
5.625,38.125,0,2026,68.3173
5.625,38.375,0,2026,73.765205
5.625,38.625,0,2026,81.05481
5.625,38.875,0,2026,85.40998
5.625,39.125,0,2026,90.270485
5.625,39.375,0,2026,81.341324
5.625,39.625,0,2026,75.1733
5.625,39.875,0,2026,68.93016
5.625,40.125,0,2026,69.637436
5.625,40.375,0,2026,72.2901
5.625,40.625,0,2026,49.22499
5.625,40.875,0,2026,34.781376
5.625,41.125,0,2026,27.921263
5.625,41.375,0,2026,29.601105
5.625,41.625,0,2026,21.84039
5.625,41.875,0,2026,12.024603
5.625,42.125,0,2026,25.474987
5.625,42.375,0,2026,30.890896
5.625,42.625,0,2026,17.824602
5.625,42.875,0,2026,11.21619
5.625,43.125,0,2026,8.079376
5.625,43.375,0,2026,6.7489657
5.625,43.625,0,2026,10.439159
5.625,43.875,0,2026,10.196406
5.625,44.125,0,2026,4.555333
5.625,44.375,0,2026,10.212605
5.625,44.625,0,2026,3.516629
5.625,44.875,0,2026,2.2970219
5.625,45.125,0,2026,7.306243
5.625,45.375,0,2026,7.579758
5.625,45.625,0,2026,7.2439804
5.625,45.875,0,2026,
5.625,46.125,0,2026,
5.625,46.375,0,2026,
5.625,46.625,0,2026,
5.625,46.875,0,2026,
5.625,47.125,0,2026,
5.625,47.375,0,2026,
5.625,47.625,0,2026,
5.625,47.875,0,2026,
5.875,33.125,0,2026,
5.875,33.375,0,2026,
5.875,33.625,0,2026,
5.875,33.875,0,2026,
5.875,34.125,0,2026,
5.875,34.375,0,2026,
5.875,34.625,0,2026,
5.875,34.875,0,2026,180.32274
5.875,35.125,0,2026,158.2993
5.875,35.375,0,2026,133.03915
5.875,35.625,0,2026,116.03694
5.875,35.875,0,2026,99.274155
5.875,36.125,0,2026,139.11458
5.875,36.375,0,2026,152.35625
5.875,36.625,0,2026,161.93306
5.875,36.875,0,2026,137.01634
5.875,37.125,0,2026,125.56496
5.875,37.375,0,2026,124.513954
5.875,37.625,0,2026,112.0282
5.875,37.875,0,2026,123.92468
5.875,38.125,0,2026,117.715675
5.875,38.375,0,2026,142.8876
5.875,38.625,0,2026,144.331
5.875,38.875,0,2026,128.48096
5.875,39.125,0,2026,129.88072
5.875,39.375,0,2026,136.48816
5.875,39.625,0,2026,115.14411
5.875,39.875,0,2026,99.799484
5.875,40.125,0,2026,79.21376
5.875,40.375,0,2026,59.341812
5.875,40.625,0,2026,52.391953
5.875,40.875,0,2026,37.309994
5.875,41.125,0,2026,39.40057
5.875,41.375,0,2026,42.20919
5.875,41.625,0,2026,27.599869
5.875,41.875,0,2026,27.493462
5.875,42.125,0,2026,50.091747
5.875,42.375,0,2026,31.993526
5.875,42.625,0,2026,14.773352
5.875,42.875,0,2026,3.0542498
5.875,43.125,0,2026,3.311657
5.875,43.375,0,2026,3.5689716
5.875,43.625,0,2026,2.5884824
5.875,43.875,0,2026,8.018145
5.875,44.125,0,2026,8.838081
5.875,44.375,0,2026,6.654352
5.875,44.625,0,2026,4.570009
5.875,44.875,0,2026,10.316582
5.875,45.125,0,2026,18.646526
5.875,45.375,0,2026,16.848742
5.875,45.625,0,2026,13.802561
5.875,45.875,0,2026,11.424564
5.875,46.125,0,2026,
5.875,46.375,0,2026,
5.875,46.625,0,2026,
5.875,46.875,0,2026,
5.875,47.125,0,2026,
5.875,47.375,0,2026,
5.875,47.625,0,2026,
5.875,47.875,0,2026,
6.125,33.125,0,2026,
6.125,33.375,0,2026,
6.125,33.625,0,2026,
6.125,33.875,0,2026,
6.125,34.125,0,2026,
6.125,34.375,0,2026,
6.125,34.625,0,2026,
6.125,34.875,0,2026,230.65666
6.125,35.125,0,2026,205.60696
6.125,35.375,0,2026,195.4428
6.125,35.625,0,2026,187.57698
6.125,35.875,0,2026,140.10524
6.125,36.125,0,2026,181.4746
6.125,36.375,0,2026,206.46072
6.125,36.625,0,2026,247.83218
6.125,36.875,0,2026,207.93886
6.125,37.125,0,2026,184.94293
6.125,37.375,0,2026,187.6433
6.125,37.625,0,2026,147.68672
6.125,37.875,0,2026,161.5519
6.125,38.125,0,2026,245.39594
6.125,38.375,0,2026,303.63165
6.125,38.625,0,2026,277.07
6.125,38.875,0,2026,220.81923
6.125,39.125,0,2026,220.19835
6.125,39.375,0,2026,221.81804
6.125,39.625,0,2026,168.13957
6.125,39.875,0,2026,128.04211
6.125,40.125,0,2026,100.3068
6.125,40.375,0,2026,71.28432
6.125,40.625,0,2026,65.61594
6.125,40.875,0,2026,52.973236
6.125,41.125,0,2026,50.088688
6.125,41.375,0,2026,50.609833
6.125,41.625,0,2026,43.176067
6.125,41.875,0,2026,48.06143
6.125,42.125,0,2026,33.446598
6.125,42.375,0,2026,26.706112
6.125,42.625,0,2026,9.742541
6.125,42.875,0,2026,0.9055807
6.125,43.125,0,2026,0.74564326
6.125,43.375,0,2026,0.9790863
6.125,43.625,0,2026,2.6764486
6.125,43.875,0,2026,14.074281
6.125,44.125,0,2026,10.397619
6.125,44.375,0,2026,5.3282056
6.125,44.625,0,2026,10.820033
6.125,44.875,0,2026,19.06175
6.125,45.125,0,2026,19.563662
6.125,45.375,0,2026,20.342491
6.125,45.625,0,2026,20.2085
6.125,45.875,0,2026,14.73646
6.125,46.125,0,2026,12.415703
6.125,46.375,0,2026,
6.125,46.625,0,2026,
6.125,46.875,0,2026,
6.125,47.125,0,2026,
6.125,47.375,0,2026,
6.125,47.625,0,2026,
6.125,47.875,0,2026,
6.375,33.125,0,2026,
6.375,33.375,0,2026,
6.375,33.625,0,2026,
6.375,33.875,0,2026,
6.375,34.125,0,2026,
6.375,34.375,0,2026,
6.375,34.625,0,2026,
6.375,34.875,0,2026,276.0648
6.375,35.125,0,2026,249.39743
6.375,35.375,0,2026,221.88658
6.375,35.625,0,2026,224.5574
6.375,35.875,0,2026,202.032
6.375,36.125,0,2026,226.176
6.375,36.375,0,2026,267.9179
6.375,36.625,0,2026,291.14658
6.375,36.875,0,2026,287.94894
6.375,37.125,0,2026,268.7153
6.375,37.375,0,2026,249.29678
6.375,37.625,0,2026,211.65892
6.375,37.875,0,2026,153.02916
6.375,38.125,0,2026,241.4916
6.375,38.375,0,2026,333.41034
6.375,38.625,0,2026,366.96747
6.375,38.875,0,2026,326.3063
6.375,39.125,0,2026,295.83542
6.375,39.375,0,2026,224.85872
6.375,39.625,0,2026,164.84584
6.375,39.875,0,2026,142.6657
6.375,40.125,0,2026,116.50409
6.375,40.375,0,2026,101.36888
6.375,40.625,0,2026,86.99099
6.375,40.875,0,2026,69.28288
6.375,41.125,0,2026,59.43748
6.375,41.375,0,2026,53.309086
6.375,41.625,0,2026,57.075928
6.375,41.875,0,2026,36.60802
6.375,42.125,0,2026,25.880722
6.375,42.375,0,2026,18.860683
6.375,42.625,0,2026,8.792312
6.375,42.875,0,2026,5.236811
6.375,43.125,0,2026,4.216841
6.375,43.375,0,2026,8.107611
6.375,43.625,0,2026,15.116161
6.375,43.875,0,2026,10.8780155
6.375,44.125,0,2026,13.228295
6.375,44.375,0,2026,2.9545913
6.375,44.625,0,2026,8.911759
6.375,44.875,0,2026,20.552385
6.375,45.125,0,2026,22.044586
6.375,45.375,0,2026,22.201683
6.375,45.625,0,2026,18.683666
6.375,45.875,0,2026,6.286049
6.375,46.125,0,2026,3.6096354
6.375,46.375,0,2026,4.013204
6.375,46.625,0,2026,
6.375,46.875,0,2026,
6.375,47.125,0,2026,
6.375,47.375,0,2026,
6.375,47.625,0,2026,
